MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,rSCHEDULED,DEPARTURE_TIME,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED,DELAY_TYPE,DLATITUDE,DLONGITUDE,OLATITUDE,OLONGITUDE
1,18,B6,1371,LGA,FLL,2130,21.5,2301,91,1076,75,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,18,B6,623,JFK,LAX,2140,21.66666667,2353,133,2475,125,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,18,B6,1507,JFK,IAD,2145,21.75,2234,49,228,42,0,AIRLINE DELAY,38.94453,-77.45581,40.63975,-73.77893
1,18,MQ,3121,JFK,DCA,2145,21.75,2325,100,213,89,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,18,B6,2053,JFK,PBI,2146,21.76666667,2222,36,1028,23,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,19,AA,1297,LGA,MIA,600,6,646,46,1096,53,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,19,UA,441,JFK,LAX,600,6,600,0,2475,27,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,19,EV,5747,LGA,IAD,603,6.05,740,97,229,81,0,AIR SYSTEM DELAY,38.94453,-77.45581,40.63975,-73.77893
1,19,B6,23,JFK,LAX,630,6.5,740,70,2475,65,0,LATE AIRCRAFT DELAY,33.94254,-118.40807,40.63975,-73.77893
1,19,AA,1101,JFK,MIA,650,6.833333333,757,67,1089,31,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,19,UA,463,LGA,ORD,700,7,818,78,733,50,0,AIRLINE DELAY,41.9796,-87.90446,40.63975,-73.77893
1,19,AA,33,JFK,LAX,800,8,757,-3,2475,16,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,19,B6,208,JFK,PWM,905,9.083333333,916,11,273,16,0,AIRLINE DELAY,43.64617,-70.30875,40.63975,-73.77893
1,19,DL,2495,LGA,FLL,910,9.166666667,1149,159,1076,125,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,19,B6,199,LGA,MCO,912,9.2,944,32,950,19,0,AIRLINE DELAY,28.42889,-81.31603,40.63975,-73.77893
1,19,AA,1131,LGA,DFW,925,9.416666667,1139,134,1389,105,0,AIRLINE DELAY,32.89595,-97.0372,40.63975,-73.77893
1,19,AA,179,JFK,SFO,1030,10.5,1102,32,2586,42,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,19,US,2177,LGA,DCA,1100,11,1136,36,214,25,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,19,EV,5516,LGA,MHT,1135,11.58333333,1221,46,195,54,0,AIRLINE DELAY,42.93452,-71.43706,40.63975,-73.77893
1,19,MQ,3640,LGA,STL,1229,12.48333333,1304,35,888,23,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,19,US,654,JFK,PHX,1330,13.5,1405,35,2153,49,0,AIRLINE DELAY,33.43417,-112.00806,40.63975,-73.77893
1,19,AA,1531,LGA,MIA,1355,13.91666667,1430,35,1096,24,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,19,B6,213,JFK,LGB,1355,13.91666667,1404,9,2465,23,0,AIR SYSTEM DELAY,33.81772,-118.15161,40.63975,-73.77893
1,19,MQ,3168,LGA,SDF,1355,13.91666667,1403,8,659,22,0,AIR SYSTEM DELAY,38.17439,-85.736,40.63975,-73.77893
1,19,B6,325,JFK,TPA,1425,14.41666667,1437,12,1005,17,0,AIRLINE DELAY,27.97547,-82.53325,40.63975,-73.77893
1,19,DL,1819,LGA,MSP,1433,14.55,1447,14,1020,15,0,LATE AIRCRAFT DELAY,44.88055,-93.21692,40.63975,-73.77893
1,19,B6,1041,JFK,SAV,1440,14.66666667,1453,13,718,16,0,AIRLINE DELAY,32.12758,-81.20214,40.63975,-73.77893
1,19,MQ,3553,LGA,XNA,1450,14.83333333,1604,74,1147,82,0,LATE AIRCRAFT DELAY,36.28187,-94.30681,40.63975,-73.77893
1,19,MQ,2963,JFK,CVG,1510,15.16666667,1723,133,589,140,0,LATE AIRCRAFT DELAY,39.04614,-84.66217,40.63975,-73.77893
1,19,EV,5145,LGA,RIC,1530,15.5,1553,23,292,16,0,AIRLINE DELAY,37.50517,-77.31967,40.63975,-73.77893
1,19,EV,5450,LGA,ROC,1530,15.5,1556,26,254,36,0,LATE AIRCRAFT DELAY,43.11887,-77.67238,40.63975,-73.77893
1,19,EV,5330,LGA,GSO,1555,15.91666667,1608,13,461,27,0,AIR SYSTEM DELAY,36.09775,-79.9373,40.63975,-73.77893
1,19,DL,490,JFK,SLC,1559,15.98333333,1557,-2,1990,19,0,AIR SYSTEM DELAY,40.78839,-111.97777,40.63975,-73.77893
1,19,DL,475,JFK,MSP,1600,16,1556,-4,1029,17,0,AIR SYSTEM DELAY,44.88055,-93.21692,40.63975,-73.77893
1,19,MQ,3044,JFK,BWI,1629,16.48333333,1706,37,184,68,0,AIR SYSTEM DELAY,39.1754,-76.6682,40.63975,-73.77893
1,19,DL,2688,LGA,BOS,1659,16.98333333,1713,14,184,22,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,19,AA,2351,JFK,MIA,1700,17,1718,18,1089,15,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,19,MQ,3471,LGA,RDU,1700,17,1740,40,431,48,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,19,B6,167,JFK,OAK,1701,17.01666667,1701,0,2576,18,0,AIR SYSTEM DELAY,37.72129,-122.22072,40.63975,-73.77893
1,19,US,1851,LGA,CLT,1705,17.08333333,1714,9,544,18,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,19,DL,884,LGA,DEN,1715,17.25,1941,146,1620,124,0,LATE AIRCRAFT DELAY,39.85841,-104.667,40.63975,-73.77893
1,19,AA,95,JFK,SAN,1720,17.33333333,1717,-3,2446,24,0,AIR SYSTEM DELAY,32.73356,-117.18966,40.63975,-73.77893
1,19,F9,1255,LGA,MIA,1720,17.33333333,1756,36,1096,47,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,19,AA,45,JFK,LAS,1729,17.48333333,1725,-4,2248,22,0,AIR SYSTEM DELAY,36.08036,-115.15233,40.63975,-73.77893
1,19,AA,2283,JFK,EGE,1730,17.5,1832,62,1746,64,0,LATE AIRCRAFT DELAY,39.64257,-106.9177,40.63975,-73.77893
1,19,B6,359,JFK,BUR,1730,17.5,1727,-3,2465,15,0,AIR SYSTEM DELAY,34.20062,-118.3585,40.63975,-73.77893
1,19,MQ,3384,LGA,GSO,1730,17.5,1725,-5,461,27,0,AIR SYSTEM DELAY,36.09775,-79.9373,40.63975,-73.77893
1,19,AA,1140,LGA,DFW,1733,17.55,1725,-8,1389,17,0,AIR SYSTEM DELAY,32.89595,-97.0372,40.63975,-73.77893
1,19,EV,4310,LGA,CLE,1753,17.88333333,1758,5,419,23,0,AIR SYSTEM DELAY,41.41089,-81.8494,40.63975,-73.77893
1,19,B6,299,LGA,MCO,1755,17.91666667,1805,10,950,26,0,AIR SYSTEM DELAY,28.42889,-81.31603,40.63975,-73.77893
1,19,MQ,3349,LGA,LIT,1800,18,1756,-4,1085,39,0,AIR SYSTEM DELAY,34.7294,-92.22425,40.63975,-73.77893
1,19,WN,1703,LGA,ATL,1825,18.41666667,1855,30,762,17,0,LATE AIRCRAFT DELAY,33.64044,-84.42694,40.63975,-73.77893
1,19,WN,122,LGA,MDW,1825,18.41666667,2004,99,725,97,0,LATE AIRCRAFT DELAY,41.78598,-87.75242,40.63975,-73.77893
1,19,AA,1144,LGA,DFW,1845,18.75,1850,5,1389,17,0,AIR SYSTEM DELAY,32.89595,-97.0372,40.63975,-73.77893
1,19,EV,5405,LGA,PIT,1845,18.75,2159,194,335,174,0,LATE AIRCRAFT DELAY,40.49147,-80.23287,40.63975,-73.77893
1,19,WN,307,LGA,STL,1855,18.91666667,1936,41,888,45,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,19,MQ,3416,LGA,SDF,1859,18.98333333,1924,25,659,50,0,AIR SYSTEM DELAY,38.17439,-85.736,40.63975,-73.77893
1,19,US,2193,LGA,DCA,1900,19,1941,41,214,47,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,19,DL,2692,LGA,BOS,1900,19,1929,29,184,24,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,19,MQ,3236,LGA,ATL,1910,19.16666667,1928,18,762,15,0,LATE AIRCRAFT DELAY,33.64044,-84.42694,40.63975,-73.77893
1,19,MQ,3181,LGA,DTW,1910,19.16666667,1946,36,502,42,0,LATE AIRCRAFT DELAY,42.21206,-83.34884,40.63975,-73.77893
1,19,EV,5769,LGA,IAD,1922,19.36666667,1946,24,229,35,0,LATE AIRCRAFT DELAY,38.94453,-77.45581,40.63975,-73.77893
1,19,MQ,2924,LGA,STL,1925,19.41666667,2011,46,888,50,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,19,WN,3497,LGA,CAK,1930,19.5,2048,78,397,90,0,LATE AIRCRAFT DELAY,40.91631,-81.44247,40.63975,-73.77893
1,19,MQ,3391,LGA,CMH,1938,19.63333333,2017,39,479,56,0,LATE AIRCRAFT DELAY,39.99799,-82.89188,40.63975,-73.77893
1,19,B6,761,LGA,PBI,1945,19.75,2117,92,1035,88,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,19,AA,1483,LGA,MIA,1950,19.83333333,2013,23,1096,35,0,LATE AIRCRAFT DELAY,25.79325,-80.29056,40.63975,-73.77893
1,19,AA,363,LGA,ORD,1955,19.91666667,2024,29,733,42,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,19,EV,5096,LGA,OMA,1955,19.91666667,2019,24,1148,29,0,LATE AIRCRAFT DELAY,41.30252,-95.89417,40.63975,-73.77893
1,19,MQ,3374,JFK,RDU,1959,19.98333333,2051,52,427,46,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,19,US,2162,LGA,BOS,2000,20,2005,5,184,15,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,19,DL,2331,LGA,DTW,2000,20,2025,25,502,18,0,LATE AIRCRAFT DELAY,42.21206,-83.34884,40.63975,-73.77893
1,19,AA,2314,JFK,BOS,2025,20.41666667,2105,40,187,43,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,19,B6,915,JFK,SFO,2029,20.48333333,2130,61,2586,49,0,LATE AIRCRAFT DELAY,37.619,-122.37484,40.63975,-73.77893
1,19,WN,1814,LGA,DAL,2030,20.5,2112,42,1381,23,0,LATE AIRCRAFT DELAY,32.84711,-96.85177,40.63975,-73.77893
1,19,EV,5157,LGA,MCI,2030,20.5,2106,36,1107,25,0,LATE AIRCRAFT DELAY,39.29761,-94.71391,40.63975,-73.77893
1,19,B6,1205,JFK,PDX,2040,20.66666667,2118,38,2454,21,0,AIRLINE DELAY,45.58872,-122.5975,40.63975,-73.77893
1,19,EV,4995,LGA,CHO,2045,20.75,2142,57,305,42,0,LATE AIRCRAFT DELAY,38.13864,-78.45286,40.63975,-73.77893
1,19,DL,1485,LGA,MCO,2050,20.83333333,2128,38,950,21,0,LATE AIRCRAFT DELAY,28.42889,-81.31603,40.63975,-73.77893
1,19,WN,762,LGA,MDW,2055,20.91666667,2126,31,725,25,0,LATE AIRCRAFT DELAY,41.78598,-87.75242,40.63975,-73.77893
1,19,US,2197,LGA,DCA,2100,21,2115,15,214,15,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,19,B6,499,LGA,MCO,2100,21,2124,24,950,22,0,LATE AIRCRAFT DELAY,28.42889,-81.31603,40.63975,-73.77893
1,19,MQ,3257,LGA,RDU,2100,21,2144,44,431,37,0,AIRLINE DELAY,35.87764,-78.78747,40.63975,-73.77893
1,19,MQ,3473,LGA,DAY,2105,21.08333333,2058,-7,549,32,0,AIR SYSTEM DELAY,39.90238,-84.21938,40.63975,-73.77893
1,19,EV,4976,LGA,MHT,2115,21.25,2145,30,195,21,0,LATE AIRCRAFT DELAY,42.93452,-71.43706,40.63975,-73.77893
1,19,B6,1371,LGA,FLL,2130,21.5,2214,44,1076,38,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,19,MQ,3121,JFK,DCA,2145,21.75,2238,53,213,39,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,19,NK,331,LGA,ORD,2155,21.91666667,2242,47,733,35,0,AIR SYSTEM DELAY,41.9796,-87.90446,40.63975,-73.77893
1,19,DL,2696,LGA,BOS,2159,21.98333333,2228,29,184,29,0,AIRLINE DELAY,42.36435,-71.00518,40.63975,-73.77893
1,19,B6,486,JFK,ROC,2242,22.7,2334,52,264,47,0,AIRLINE DELAY,43.11887,-77.67238,40.63975,-73.77893
1,20,EV,4558,LGA,CLE,603,6.05,648,45,419,29,0,AIRLINE DELAY,41.41089,-81.8494,40.63975,-73.77893
1,20,EV,5747,LGA,IAD,603,6.05,636,33,229,22,0,AIR SYSTEM DELAY,38.94453,-77.45581,40.63975,-73.77893
1,20,AA,9,JFK,LAX,700,7,710,10,2475,20,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,20,MQ,3564,LGA,GSO,810,8.166666667,830,20,461,18,0,AIRLINE DELAY,36.09775,-79.9373,40.63975,-73.77893
1,20,B6,271,LGA,FLL,930,9.5,958,28,1076,42,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,20,NK,475,LGA,DTW,940,9.666666667,1006,26,502,36,0,AIRLINE DELAY,42.21206,-83.34884,40.63975,-73.77893
1,20,MQ,3556,LGA,ORF,941,9.683333333,1018,37,296,39,0,AIRLINE DELAY,36.89461,-76.20122,40.63975,-73.77893
1,20,AA,179,JFK,SFO,1030,10.5,1052,22,2586,19,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,20,NK,197,LGA,FLL,1050,10.83333333,1111,21,1076,16,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,20,NK,921,LGA,MYR,1140,11.66666667,1159,19,563,17,0,AIRLINE DELAY,33.67975,-78.92833,40.63975,-73.77893
1,20,UA,766,JFK,SFO,1200,12,1317,77,2586,35,0,AIRLINE DELAY,37.619,-122.37484,40.63975,-73.77893
1,20,AA,3,JFK,LAX,1230,12.5,1230,0,2475,23,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,20,MQ,3402,LGA,CMH,1349,13.81666667,1419,30,479,24,0,LATE AIRCRAFT DELAY,39.99799,-82.89188,40.63975,-73.77893
1,20,MQ,3168,LGA,SDF,1355,13.91666667,1422,27,659,38,0,LATE AIRCRAFT DELAY,38.17439,-85.736,40.63975,-73.77893
1,20,MQ,3284,LGA,DAY,1356,13.93333333,1415,19,549,18,0,AIRLINE DELAY,39.90238,-84.21938,40.63975,-73.77893
1,20,AA,1451,JFK,MIA,1415,14.25,1607,112,1089,143,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,20,MQ,3620,LGA,STL,1425,14.41666667,1447,22,888,15,0,AIRLINE DELAY,38.74769,-90.35999,40.63975,-73.77893
1,20,DL,1819,LGA,MSP,1433,14.55,1502,29,1020,25,0,AIRLINE DELAY,44.88055,-93.21692,40.63975,-73.77893
1,20,MQ,3471,LGA,RDU,1700,17,1734,34,431,17,0,AIRLINE DELAY,35.87764,-78.78747,40.63975,-73.77893
1,20,MQ,3349,LGA,LIT,1800,18,1836,36,1085,45,0,AIRLINE DELAY,34.7294,-92.22425,40.63975,-73.77893
1,20,MQ,3502,LGA,RDU,1820,18.33333333,1931,71,431,72,0,AIRLINE DELAY,35.87764,-78.78747,40.63975,-73.77893
1,20,AA,2387,JFK,MIA,1915,19.25,1955,40,1089,50,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,20,NK,779,LGA,FLL,1940,19.66666667,1959,19,1076,19,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,20,AA,185,JFK,LAX,2055,20.91666667,2114,19,2475,17,0,LATE AIRCRAFT DELAY,33.94254,-118.40807,40.63975,-73.77893
1,20,NK,331,LGA,ORD,2155,21.91666667,2223,28,733,16,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,21,AA,1441,JFK,LAS,635,6.583333333,701,26,2248,19,0,AIRLINE DELAY,36.08036,-115.15233,40.63975,-73.77893
1,21,AA,1101,JFK,MIA,650,6.833333333,648,-2,1089,21,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,21,US,2169,LGA,DCA,700,7,652,-8,214,18,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,21,AA,2451,LGA,MIA,700,7,850,110,1096,107,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,21,UA,561,LGA,DEN,751,7.85,816,25,1620,21,0,AIRLINE DELAY,39.85841,-104.667,40.63975,-73.77893
1,21,MQ,3599,LGA,SDF,830,8.5,830,0,659,27,0,AIR SYSTEM DELAY,38.17439,-85.736,40.63975,-73.77893
1,21,B6,483,JFK,MCO,905,9.083333333,913,8,944,21,0,AIR SYSTEM DELAY,28.42889,-81.31603,40.63975,-73.77893
1,21,EV,5532,LGA,CLE,905,9.083333333,857,-8,419,30,0,AIR SYSTEM DELAY,41.41089,-81.8494,40.63975,-73.77893
1,21,AA,1131,LGA,DFW,925,9.416666667,1019,54,1389,65,0,AIRLINE DELAY,32.89595,-97.0372,40.63975,-73.77893
1,21,MQ,3364,LGA,RDU,929,9.483333333,959,30,431,74,0,AIR SYSTEM DELAY,35.87764,-78.78747,40.63975,-73.77893
1,21,EV,5021,LGA,CHS,935,9.583333333,956,21,641,17,0,LATE AIRCRAFT DELAY,32.89865,-80.04051,40.63975,-73.77893
1,21,B6,223,JFK,LAX,940,9.666666667,1041,61,2475,33,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,21,AA,255,JFK,LAX,1000,10,1110,70,2475,31,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,21,DL,2001,LGA,ATL,1000,10,1052,52,762,44,0,LATE AIRCRAFT DELAY,33.64044,-84.42694,40.63975,-73.77893
1,21,UA,327,LGA,IAH,1010,10.16666667,1012,2,1416,17,0,AIR SYSTEM DELAY,29.98047,-95.33972,40.63975,-73.77893
1,21,MQ,3463,LGA,RDU,1012,10.2,1008,-4,431,37,0,AIR SYSTEM DELAY,35.87764,-78.78747,40.63975,-73.77893
1,21,EV,5689,LGA,IAD,1015,10.25,1030,15,229,28,0,LATE AIRCRAFT DELAY,38.94453,-77.45581,40.63975,-73.77893
1,21,AA,179,JFK,SFO,1030,10.5,1247,137,2586,103,0,AIRLINE DELAY,37.619,-122.37484,40.63975,-73.77893
1,21,NK,197,LGA,FLL,1050,10.83333333,1054,4,1076,16,0,AIR SYSTEM DELAY,26.07258,-80.15275,40.63975,-73.77893
1,21,DL,2676,LGA,BOS,1059,10.98333333,1056,-3,184,18,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,21,US,2177,LGA,DCA,1100,11,1054,-6,214,33,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,21,MQ,3225,JFK,DCA,1110,11.16666667,1121,11,213,17,0,AIRLINE DELAY,38.85208,-77.03772,40.63975,-73.77893
1,21,WN,782,LGA,CAK,1125,11.41666667,1123,-2,397,22,0,AIR SYSTEM DELAY,40.91631,-81.44247,40.63975,-73.77893
1,21,MQ,3340,LGA,TYS,1130,11.5,1144,14,647,77,0,AIR SYSTEM DELAY,35.81249,-83.99286,40.63975,-73.77893
1,21,MQ,3533,LGA,DTW,1140,11.66666667,1132,-8,502,15,0,AIR SYSTEM DELAY,42.21206,-83.34884,40.63975,-73.77893
1,21,AA,1108,LGA,DFW,1245,12.75,1358,73,1389,98,0,LATE AIRCRAFT DELAY,32.89595,-97.0372,40.63975,-73.77893
1,21,UA,221,LGA,IAH,1342,13.7,1356,14,1416,16,0,AIRLINE DELAY,29.98047,-95.33972,40.63975,-73.77893
1,21,MQ,3168,LGA,SDF,1355,13.91666667,1448,53,659,68,0,LATE AIRCRAFT DELAY,38.17439,-85.736,40.63975,-73.77893
1,21,MQ,3284,LGA,DAY,1356,13.93333333,1349,-7,549,29,0,AIR SYSTEM DELAY,39.90238,-84.21938,40.63975,-73.77893
1,21,EV,5213,LGA,BNA,1359,13.98333333,1421,22,764,18,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,21,EV,5731,LGA,IAD,1433,14.55,1450,17,229,22,0,LATE AIRCRAFT DELAY,38.94453,-77.45581,40.63975,-73.77893
1,21,WN,731,LGA,STL,1455,14.91666667,1723,148,888,134,0,AIRLINE DELAY,38.74769,-90.35999,40.63975,-73.77893
1,21,MQ,3295,JFK,RDU,1459,14.98333333,1548,49,427,35,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,21,MQ,3202,JFK,IND,1530,15.5,1708,98,665,73,0,LATE AIRCRAFT DELAY,39.71733,-86.29438,40.63975,-73.77893
1,21,US,2187,LGA,DCA,1600,16,1631,31,214,27,0,AIRLINE DELAY,38.85208,-77.03772,40.63975,-73.77893
1,21,MQ,3044,JFK,BWI,1629,16.48333333,1655,26,184,23,0,LATE AIRCRAFT DELAY,39.1754,-76.6682,40.63975,-73.77893
1,21,EV,5459,LGA,BUF,1640,16.66666667,1844,124,292,98,0,AIRLINE DELAY,42.94052,-78.73217,40.63975,-73.77893
1,21,UA,1456,LGA,IAH,1653,16.88333333,1702,9,1416,16,0,AIR SYSTEM DELAY,29.98047,-95.33972,40.63975,-73.77893
1,21,MQ,2949,JFK,BNA,1655,16.91666667,1718,23,765,22,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,21,AA,2351,JFK,MIA,1700,17,1701,1,1089,17,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,21,AA,199,JFK,ORD,1710,17.16666667,1803,53,740,19,0,AIRLINE DELAY,41.9796,-87.90446,40.63975,-73.77893
1,21,WN,702,LGA,DAL,1720,17.33333333,1820,60,1381,50,0,LATE AIRCRAFT DELAY,32.84711,-96.85177,40.63975,-73.77893
1,21,MQ,3349,LGA,LIT,1800,18,1758,-2,1085,44,0,AIR SYSTEM DELAY,34.7294,-92.22425,40.63975,-73.77893
1,21,DL,1585,LGA,MCO,1829,18.48333333,1908,39,950,26,0,LATE AIRCRAFT DELAY,28.42889,-81.31603,40.63975,-73.77893
1,21,NK,188,LGA,MYR,1840,18.66666667,1959,79,563,70,0,AIR SYSTEM DELAY,33.67975,-78.92833,40.63975,-73.77893
1,21,EV,5337,LGA,RIC,1900,19,2108,128,292,116,0,AIRLINE DELAY,37.50517,-77.31967,40.63975,-73.77893
1,21,MQ,3236,LGA,ATL,1910,19.16666667,1941,31,762,20,0,LATE AIRCRAFT DELAY,33.64044,-84.42694,40.63975,-73.77893
1,21,AA,2387,JFK,MIA,1915,19.25,1931,16,1089,15,0,WEATHER DELAY,25.79325,-80.29056,40.63975,-73.77893
1,21,DL,460,JFK,ATL,1925,19.41666667,2020,55,760,62,0,WEATHER DELAY,33.64044,-84.42694,40.63975,-73.77893
1,21,MQ,3391,LGA,CMH,1938,19.63333333,1949,11,479,28,0,AIR SYSTEM DELAY,39.99799,-82.89188,40.63975,-73.77893
1,21,MQ,3374,JFK,RDU,1959,19.98333333,2023,24,427,24,0,AIRLINE DELAY,35.87764,-78.78747,40.63975,-73.77893
1,21,US,2195,LGA,DCA,2000,20,1956,-4,214,19,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,21,EV,5038,LGA,BHM,2010,20.16666667,1958,-12,866,22,0,AIR SYSTEM DELAY,33.56294,-86.75355,40.63975,-73.77893
1,21,EV,4314,LGA,CLE,2017,20.28333333,2108,51,419,49,0,LATE AIRCRAFT DELAY,41.41089,-81.8494,40.63975,-73.77893
1,21,NK,331,LGA,ORD,2155,21.91666667,2244,49,733,57,0,AIR SYSTEM DELAY,41.9796,-87.90446,40.63975,-73.77893
1,22,AA,171,JFK,LAX,600,6,649,49,2475,19,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,22,AA,1103,LGA,DFW,600,6,555,-5,1389,16,0,AIR SYSTEM DELAY,32.89595,-97.0372,40.63975,-73.77893
1,22,UA,1454,LGA,IAH,630,6.5,708,38,1416,54,0,WEATHER DELAY,29.98047,-95.33972,40.63975,-73.77893
1,22,AA,1101,JFK,MIA,650,6.833333333,657,7,1089,16,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,22,UA,1456,LGA,IAH,729,7.483333333,935,126,1416,156,0,AIRLINE DELAY,29.98047,-95.33972,40.63975,-73.77893
1,22,DL,2462,JFK,MCO,815,8.25,1633,498,944,475,0,AIRLINE DELAY,28.42889,-81.31603,40.63975,-73.77893
1,22,AA,1121,LGA,DFW,818,8.3,810,-8,1389,23,0,AIR SYSTEM DELAY,32.89595,-97.0372,40.63975,-73.77893
1,22,EV,5393,LGA,RDU,830,8.5,1228,238,431,231,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,22,MQ,3599,LGA,SDF,830,8.5,837,7,659,33,0,AIR SYSTEM DELAY,38.17439,-85.736,40.63975,-73.77893
1,22,MQ,3370,JFK,DCA,848,8.8,1307,259,213,257,0,AIRLINE DELAY,38.85208,-77.03772,40.63975,-73.77893
1,22,WN,1159,LGA,DAL,850,8.833333333,846,-4,1381,31,0,AIR SYSTEM DELAY,32.84711,-96.85177,40.63975,-73.77893
1,22,DL,1747,LGA,ATL,859,8.983333333,855,-4,762,26,0,AIR SYSTEM DELAY,33.64044,-84.42694,40.63975,-73.77893
1,22,F9,1253,LGA,MIA,945,9.75,1050,65,1096,69,0,AIRLINE DELAY,25.79325,-80.29056,40.63975,-73.77893
1,22,B6,1639,LGA,RSW,959,9.983333333,953,-6,1080,19,0,AIR SYSTEM DELAY,26.53617,-81.75517,40.63975,-73.77893
1,22,UA,351,LGA,IAH,1010,10.16666667,1003,-7,1416,27,0,AIR SYSTEM DELAY,29.98047,-95.33972,40.63975,-73.77893
1,22,DL,456,JFK,MCO,1110,11.16666667,1205,55,944,48,0,AIRLINE DELAY,28.42889,-81.31603,40.63975,-73.77893
1,22,EV,5237,LGA,MCI,1110,11.16666667,1110,0,1107,17,0,AIR SYSTEM DELAY,39.29761,-94.71391,40.63975,-73.77893
1,22,WN,468,LGA,HOU,1215,12.25,1212,-3,1428,15,0,AIR SYSTEM DELAY,29.64542,-95.27889,40.63975,-73.77893
1,22,AA,1108,LGA,DFW,1245,12.75,1237,-8,1389,26,0,AIR SYSTEM DELAY,32.89595,-97.0372,40.63975,-73.77893
1,22,EV,5071,LGA,CVG,1250,12.83333333,1728,278,585,277,0,LATE AIRCRAFT DELAY,39.04614,-84.66217,40.63975,-73.77893
